"Time"	"Account ID"	"Side"	"Symbol ID"	"ISIN"	"Type"	"Price"	"Currency"	"Quantity"	"Commission"	"Commission Currency"	"P&L"	"Traded Volume"	"Order Id"	"Order pos"	"Value Date"	"Unique Transaction Identifier (UTI)"	"Trade type"
"387336652"	"AMD0000.001"	"GOVT.BATS"	"US46429B2676"	"TRADE"	"2022-08-24 12:13:40"	"-37"	"GOVT.BATS"	"-884.59"	"None"	"b76f4045-cb83-4cd8-986e-e42b93e261e8"	"None"
"387330032"	"AMD0000.001"	"BND.NASDAQ"	"None"	"COMMISSION"	"2022-08-24 11:00:01"	"-0.2"	"USD"	"-0.2"	"None"	"06322c33-787d-4989-b77c-cba0b52e5137"	"None"
"387330031"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TRADE"	"2022-08-24 11:00:01"	"750.0"	"USD"	"755.92"	"None"	"4e1cf416-20d1-4124-ba6f-91c6c92fb6dd"	"None"
"387330030"	"AMD0000.001"	"BND.NASDAQ"	"US9219378356"	"TRADE"	"2022-08-24 11:00:01"	"-10"	"BND.NASDAQ"	"-755.92"	"None"	"efd467c1-1941-426e-9cdb-42a37bcdf350"	"None"
"379931938"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TAX"	"2022-08-01 13:30:02"	"-0.47"	"USD"	"-0.46"	"10 shares ExD 2022-08-01 PD 2022-08-04 dividend BND.NASDAQ 1.54 USD (0.153304 per share) tax -0.47 USD (-30.00%) DivCntry US"	"8f6d6f10-464a-42a4-b4f1-882690245fee"	"8af9795e-709f-4200-89dc-4483a900dacb"
"379931937"	"AMD0000.001"	"BND.NASDAQ"	"None"	"DIVIDEND"	"2022-08-01 13:30:02"	"1.54"	"USD"	"1.5"	"10 shares ExD 2022-08-01 PD 2022-08-04 dividend BND.NASDAQ 1.54 USD (0.153304 per share) tax -0.47 USD (-30.00%) DivCntry US"	"8af9795e-709f-4200-89dc-4483a900dacb"	"None"
"379930265"	"AMD0000.001"	"GOVT.BATS"	"None"	"TAX"	"2022-08-01 13:28:17"	"-0.42"	"USD"	"-0.41"	"37 shares ExD 2022-08-01 PD 2022-08-05 dividend GOVT.BATS 1.39 USD (0.037317 per share) tax -0.42 USD (-30.00%) DivCntry US"	"e73cfcf2-f755-4802-98a4-b220ea54b1bc"	"5a173cf4-e073-48cf-96f5-ad8dd570cb66"
"379930264"	"AMD0000.001"	"GOVT.BATS"	"None"	"DIVIDEND"	"2022-08-01 13:28:17"	"1.39"	"USD"	"1.36"	"37 shares ExD 2022-08-01 PD 2022-08-05 dividend GOVT.BATS 1.39 USD (0.037317 per share) tax -0.42 USD (-30.00%) DivCntry US"	"5a173cf4-e073-48cf-96f5-ad8dd570cb66"	"None"
"370525926"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TAX"	"2022-07-01 14:13:52"	"-0.45"	"USD"	"-0.43"	"10 shares ExD 2022-07-01 PD 2022-07-07 dividend BND.NASDAQ 1.49 USD (0.148731 per share) tax -0.45 USD (-30.00%) DivCntry US"	"d98cb785-0165-4af6-8d92-745b1309d13e"	"204aada4-067d-473e-aade-c513c027fdd5"
"370525925"	"AMD0000.001"	"BND.NASDAQ"	"None"	"DIVIDEND"	"2022-07-01 14:13:51"	"1.49"	"USD"	"1.44"	"10 shares ExD 2022-07-01 PD 2022-07-07 dividend BND.NASDAQ 1.49 USD (0.148731 per share) tax -0.45 USD (-30.00%) DivCntry US"	"204aada4-067d-473e-aade-c513c027fdd5"	"None"
"370523125"	"AMD0000.001"	"GOVT.BATS"	"None"	"TAX"	"2022-07-01 14:12:34"	"-0.35"	"USD"	"-0.34"	"37 shares ExD 2022-07-01 PD 2022-07-08 dividend GOVT.BATS 1.15 USD (0.030976 per share) tax -0.35 USD (-30.00%) DivCntry US"	"76c834d6-932b-4af4-a227-1750edcdb4cf"	"685b6149-7be0-4d46-bf37-f9160add56c6"
"370523124"	"AMD0000.001"	"GOVT.BATS"	"None"	"DIVIDEND"	"2022-07-01 14:12:34"	"1.15"	"USD"	"1.11"	"37 shares ExD 2022-07-01 PD 2022-07-08 dividend GOVT.BATS 1.15 USD (0.030976 per share) tax -0.35 USD (-30.00%) DivCntry US"	"685b6149-7be0-4d46-bf37-f9160add56c6"	"None"
"370382488"	"AMD0000.001"	"None"	"None"	"TAX"	"2022-07-01 06:18:34"	"-11.34"	"USD"	"-10.84"	""	"b4dc2d4d-7423-4d28-ae7e-16e99e804569"	"None"
"367337751"	"AMD0000.001"	"SCHD.ARCA"	"None"	"TAX"	"2022-06-22 15:27:12"	"-29.14"	"USD"	"-27.51"	"138 shares ExD 2022-06-22 PD 2022-06-27 dividend SCHD.ARCA 97.13 USD (0.7038 per share) tax -29.14 USD (-30.00%) DivCntry US"	"81617eeb-7921-435a-8af0-5c7ee3a29f4f"	"d93dfac2-0abb-4a44-b14e-b1531c7edb65"
"367337750"	"AMD0000.001"	"SCHD.ARCA"	"None"	"DIVIDEND"	"2022-06-22 15:27:12"	"97.13"	"USD"	"91.69"	"138 shares ExD 2022-06-22 PD 2022-06-27 dividend SCHD.ARCA 97.13 USD (0.7038 per share) tax -29.14 USD (-30.00%) DivCntry US"	"d93dfac2-0abb-4a44-b14e-b1531c7edb65"	"None"
"360089749"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TAX"	"2022-06-01 16:27:21"	"-0.45"	"USD"	"-0.42"	"10 shares ExD 2022-06-01 PD 2022-06-06 dividend BND.NASDAQ 1.49 USD (0.148043 per share) tax -0.45 USD (-30.00%) DivCntry US"	"c10418a5-e6c6-4fb1-9e07-3e4a6461c99a"	"9bad0782-3183-4ed0-80ee-cafe2b4e6739"
"360089748"	"AMD0000.001"	"BND.NASDAQ"	"None"	"DIVIDEND"	"2022-06-01 16:27:21"	"1.49"	"USD"	"1.4"	"10 shares ExD 2022-06-01 PD 2022-06-06 dividend BND.NASDAQ 1.49 USD (0.148043 per share) tax -0.45 USD (-30.00%) DivCntry US"	"9bad0782-3183-4ed0-80ee-cafe2b4e6739"	"None"
"360083462"	"AMD0000.001"	"GOVT.BATS"	"None"	"TAX"	"2022-06-01 16:24:12"	"-0.3"	"USD"	"-0.28"	"37 shares ExD 2022-06-01 PD 2022-06-07 dividend GOVT.BATS 1.00 USD (0.026903 per share) tax -0.30 USD (-30.00%) DivCntry US"	"b0e27540-02f8-4711-9841-c68432094385"	"d29da34f-382a-4e4a-bd52-6d56fffb3f1a"
"360083461"	"AMD0000.001"	"GOVT.BATS"	"None"	"DIVIDEND"	"2022-06-01 16:24:12"	"1.0"	"USD"	"0.94"	"37 shares ExD 2022-06-01 PD 2022-06-07 dividend GOVT.BATS 1.00 USD (0.026903 per share) tax -0.30 USD (-30.00%) DivCntry US"	"d29da34f-382a-4e4a-bd52-6d56fffb3f1a"	"None"
"351643254"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TAX"	"2022-05-02 17:09:57"	"-0.43"	"USD"	"-0.41"	"10 shares ExD 2022-05-02 PD 2022-05-05 dividend BND.NASDAQ 1.41 USD (0.140826 per share) tax -0.43 USD (-30.00%) DivCntry US"	"ea1ecc7d-ac01-4183-966c-f58120d9a652"	"cb4790d8-8829-4071-9dfe-0d7c5f48c4fb"
"351643253"	"AMD0000.001"	"BND.NASDAQ"	"None"	"DIVIDEND"	"2022-05-02 17:09:57"	"1.41"	"USD"	"1.34"	"10 shares ExD 2022-05-02 PD 2022-05-05 dividend BND.NASDAQ 1.41 USD (0.140826 per share) tax -0.43 USD (-30.00%) DivCntry US"	"cb4790d8-8829-4071-9dfe-0d7c5f48c4fb"	"None"
"351642116"	"AMD0000.001"	"GOVT.BATS"	"None"	"TAX"	"2022-05-02 17:09:04"	"-0.29"	"USD"	"-0.28"	"37 shares ExD 2022-05-02 PD 2022-05-06 dividend GOVT.BATS 0.96 USD (0.025882 per share) tax -0.29 USD (-30.00%) DivCntry US"	"5b4612d3-54aa-44f5-8202-e7714eb58e49"	"795f4aab-af50-429a-b6e2-1600098b2cba"
"351642110"	"AMD0000.001"	"GOVT.BATS"	"None"	"DIVIDEND"	"2022-05-02 17:09:04"	"0.96"	"USD"	"0.91"	"37 shares ExD 2022-05-02 PD 2022-05-06 dividend GOVT.BATS 0.96 USD (0.025882 per share) tax -0.29 USD (-30.00%) DivCntry US"	"795f4aab-af50-429a-b6e2-1600098b2cba"	"None"
"345560443"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TAX"	"2022-04-01 15:55:16"	"-0.18"	"USD"	"-0.16"	"10 shares ExD 2022-04-01 PD 2022-04-06 dividend BND.NASDAQ 0.60 USD (0.0593 per share) tax -0.18 USD (-30.00%) DivCntry US"	"4a433862-8650-4619-9deb-422f32b56d01"	"6823c001-45ab-47e6-a00b-ebeb57066ddd"
"345560442"	"AMD0000.001"	"BND.NASDAQ"	"None"	"DIVIDEND"	"2022-04-01 15:55:16"	"0.6"	"USD"	"0.54"	"10 shares ExD 2022-04-01 PD 2022-04-06 dividend BND.NASDAQ 0.60 USD (0.0593 per share) tax -0.18 USD (-30.00%) DivCntry US"	"6823c001-45ab-47e6-a00b-ebeb57066ddd"	"None"
"345560323"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TAX"	"2022-04-01 15:55:05"	"-0.42"	"USD"	"-0.38"	"10 shares ExD 2022-04-01 PD 2022-04-06 dividend BND.NASDAQ 1.39 USD (0.138738 per share) tax -0.42 USD (-30.00%) DivCntry US"	"0a54e9a9-6a28-4c6e-a81f-1b4d19c73bb1"	"3cee3657-7cfd-472e-a41c-d3c495590e3f"
"345560322"	"AMD0000.001"	"BND.NASDAQ"	"None"	"DIVIDEND"	"2022-04-01 15:55:04"	"1.39"	"USD"	"1.26"	"10 shares ExD 2022-04-01 PD 2022-04-06 dividend BND.NASDAQ 1.39 USD (0.138738 per share) tax -0.42 USD (-30.00%) DivCntry US"	"3cee3657-7cfd-472e-a41c-d3c495590e3f"	"None"
"345558897"	"AMD0000.001"	"GOVT.BATS"	"None"	"TAX"	"2022-04-01 15:53:41"	"-0.3"	"USD"	"-0.27"	"37 shares ExD 2022-04-01 PD 2022-04-07 dividend GOVT.BATS 0.97 USD (0.02619 per share) tax -0.30 USD (-30.00%) DivCntry US"	"4eeda512-1e99-4194-8842-0fbf43cc5446"	"13baa7c1-0cb5-4221-98ab-ea05ec41d58c"
"345558888"	"AMD0000.001"	"GOVT.BATS"	"None"	"DIVIDEND"	"2022-04-01 15:53:41"	"0.97"	"USD"	"0.88"	"37 shares ExD 2022-04-01 PD 2022-04-07 dividend GOVT.BATS 0.97 USD (0.02619 per share) tax -0.30 USD (-30.00%) DivCntry US"	"13baa7c1-0cb5-4221-98ab-ea05ec41d58c"	"None"
"343454903"	"AMD0000.001"	"SCHD.ARCA"	"None"	"TAX"	"2022-03-23 16:39:52"	"-10.72"	"USD"	"-9.74"	"138 shares ExD 2022-03-23 PD 2022-03-28 dividend SCHD.ARCA 71.43 USD (0.5176 per share) tax -10.72 USD (-15.000%) DivCntry US"	"1918bce4-9b8e-43ca-90bd-05520325fb3b"	"cd4611c5-6512-4389-957c-122c5ee5ea7d"
"343454902"	"AMD0000.001"	"SCHD.ARCA"	"None"	"DIVIDEND"	"2022-03-23 16:39:52"	"71.43"	"USD"	"64.91"	"138 shares ExD 2022-03-23 PD 2022-03-28 dividend SCHD.ARCA 71.43 USD (0.5176 per share) tax -10.72 USD (-15.000%) DivCntry US"	"cd4611c5-6512-4389-957c-122c5ee5ea7d"	"None"
"338729888"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TAX"	"2022-03-01 17:42:34"	"-0.2"	"USD"	"-0.18"	"10 shares ExD 2022-03-01 PD 2022-03-04 dividend BND.NASDAQ 1.30 USD (0.129102 per share) tax -0.20 USD (-15.000%) DivCntry US"	"b127f1b3-1e70-482b-8d70-94258bf92da1"	"fe083e8b-7f85-42a3-be1f-a7104c9566f1"
"338729881"	"AMD0000.001"	"BND.NASDAQ"	"None"	"DIVIDEND"	"2022-03-01 17:42:34"	"1.3"	"USD"	"1.17"	"10 shares ExD 2022-03-01 PD 2022-03-04 dividend BND.NASDAQ 1.30 USD (0.129102 per share) tax -0.20 USD (-15.000%) DivCntry US"	"fe083e8b-7f85-42a3-be1f-a7104c9566f1"	"None"
"338728459"	"AMD0000.001"	"GOVT.BATS"	"None"	"TAX"	"2022-03-01 17:41:28"	"-0.13"	"USD"	"-0.12"	"37 shares ExD 2022-03-01 PD 2022-03-07 dividend GOVT.BATS 0.83 USD (0.022269 per share) tax -0.13 USD (-15.000%) DivCntry US"	"b71f038d-f247-4274-81f4-b3d4e20e5444"	"d9639c12-7863-453f-9980-8e9f0ac1347d"
"338728458"	"AMD0000.001"	"GOVT.BATS"	"None"	"DIVIDEND"	"2022-03-01 17:41:28"	"0.83"	"USD"	"0.75"	"37 shares ExD 2022-03-01 PD 2022-03-07 dividend GOVT.BATS 0.83 USD (0.022269 per share) tax -0.13 USD (-15.000%) DivCntry US"	"d9639c12-7863-453f-9980-8e9f0ac1347d"	"None"
"332727785"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TAX"	"2022-02-01 16:40:30"	"-0.21"	"USD"	"-0.19"	"10 shares ExD 2022-02-01 PD 2022-02-04 dividend BND.NASDAQ 1.37 USD (0.136538 per share) tax -0.21 USD (-15.000%) DivCntry US"	"5aec95d4-3f66-4cd4-8ea6-1fd980e3bc0e"	"None"
"332727784"	"AMD0000.001"	"BND.NASDAQ"	"None"	"DIVIDEND"	"2022-02-01 16:40:30"	"1.37"	"USD"	"1.22"	"10 shares ExD 2022-02-01 PD 2022-02-04 dividend BND.NASDAQ 1.37 USD (0.136538 per share) tax -0.21 USD (-15.000%) DivCntry US"	"d7edebbc-bd9f-4eb0-9279-8260663c2918"	"None"
"332726724"	"AMD0000.001"	"GOVT.BATS"	"None"	"TAX"	"2022-02-01 16:39:36"	"-0.14"	"USD"	"-0.12"	"37 shares ExD 2022-02-01 PD 2022-02-07 dividend GOVT.BATS 0.87 USD (0.023493 per share) tax -0.14 USD (-15.000%) DivCntry US"	"6b611014-7ade-45a5-a7ab-b3685d060c62"	"None"
"332726723"	"AMD0000.001"	"GOVT.BATS"	"None"	"DIVIDEND"	"2022-02-01 16:39:36"	"0.87"	"USD"	"0.77"	"37 shares ExD 2022-02-01 PD 2022-02-07 dividend GOVT.BATS 0.87 USD (0.023493 per share) tax -0.14 USD (-15.000%) DivCntry US"	"1c476e78-8cc6-4b83-b850-9f9e85f3f28f"	"None"
"327117287"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TAX"	"2021-12-28 09:18:28"	"-0.41"	"USD"	"-0.36"	"None"	"9c101638-dc40-4d76-a285-1f43840da18c"	"None"
"327117280"	"AMD0000.001"	"BND.NASDAQ"	"None"	"DIVIDEND"	"2021-12-28 09:18:28"	"2.71"	"USD"	"2.39"	"10 shares 2021-12-23 dividend BND.NASDAQ 2.71 USD (0.270851 per share) tax -0.41 USD (-15.000%)"	"ba9ea903-00e8-4b39-b9f1-e1050c3acae7"	"None"
"325748016"	"AMD0000.001"	"GOVT.BATS"	"None"	"TAX"	"2021-12-16 16:52:12"	"-0.14"	"USD"	"-0.12"	"None"	"38d76f2e-b577-4973-bbbe-779cf0c92be9"	"None"
"325748015"	"AMD0000.001"	"GOVT.BATS"	"None"	"DIVIDEND"	"2021-12-16 16:52:12"	"0.88"	"USD"	"0.78"	"37 shares 2021-12-16 dividend GOVT.BATS 0.88 USD (0.023671 per share) tax -0.14 USD (-15.000%)"	"92dfbb9b-071e-4001-b39c-3a62c84b3ae4"	"None"
"324283682"	"AMD0000.001"	"SCHD.ARCA"	"None"	"TAX"	"2021-12-08 14:14:04"	"-12.84"	"USD"	"-11.35"	"None"	"83beea7b-1c25-4e05-b997-f582d7a30468"	"None"
"324283681"	"AMD0000.001"	"SCHD.ARCA"	"None"	"DIVIDEND"	"2021-12-08 14:14:04"	"85.54"	"USD"	"75.63"	"138 shares 2021-12-08 dividend SCHD.ARCA 85.54 USD (0.6198 per share) tax -12.84 USD (-15.000%)"	"0bb3e4b3-2274-4603-b2c7-3643ed26a03c"	"None"
"323067759"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TAX"	"2021-12-01 14:06:20"	"-0.21"	"USD"	"-0.19"	"None"	"52cf5b80-c40e-4d70-acbf-abaf784af58f"	"None"
"323067758"	"AMD0000.001"	"BND.NASDAQ"	"None"	"DIVIDEND"	"2021-12-01 14:06:20"	"1.35"	"USD"	"1.19"	"10 shares 2021-12-01 dividend BND.NASDAQ 1.35 USD (0.134923 per share) tax -0.21 USD (-15.000%)"	"b14d9820-ddef-4065-84e0-2975b469216b"	"None"
"323065661"	"AMD0000.001"	"GOVT.BATS"	"None"	"TAX"	"2021-12-01 14:02:09"	"-0.13"	"USD"	"-0.11"	"None"	"0389192a-39ad-4774-a81a-1db9cc3337ec"	"None"
"323065660"	"AMD0000.001"	"GOVT.BATS"	"None"	"DIVIDEND"	"2021-12-01 14:02:09"	"0.81"	"USD"	"0.71"	"37 shares 2021-12-01 dividend GOVT.BATS 0.81 USD (0.021845 per share) tax -0.13 USD (-15.000%)"	"e13c925a-1b7d-432c-aa0d-03a35e60baf9"	"None"
"317888057"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TAX"	"2021-11-01 13:03:29"	"-0.21"	"USD"	"-0.18"	"None"	"1b1e9f75-344e-4aa9-be05-ccfa609ee3f5"	"None"
"317888056"	"AMD0000.001"	"BND.NASDAQ"	"None"	"DIVIDEND"	"2021-11-01 13:03:29"	"1.35"	"USD"	"1.17"	"10 shares 2021-11-01 dividend BND.NASDAQ 1.35 USD (0.134025 per share) tax -0.21 USD (-15.000%)"	"653aeab3-1b21-4e0b-bd2f-6250f79d4717"	"None"
"317887061"	"AMD0000.001"	"GOVT.BATS"	"None"	"TAX"	"2021-11-01 13:02:28"	"-0.12"	"USD"	"-0.1"	"None"	"8a190dcc-ec60-4cd8-aff6-6622f4fc6e84"	"None"
"317887060"	"AMD0000.001"	"GOVT.BATS"	"None"	"DIVIDEND"	"2021-11-01 13:02:28"	"0.78"	"USD"	"0.67"	"37 shares 2021-11-01 dividend GOVT.BATS 0.78 USD (0.021028 per share) tax -0.12 USD (-15.000%)"	"02523140-e765-4b39-85f6-d7803a93a2cf"	"None"
"317735093"	"AMD0000.001"	"GOVT.BATS"	"None"	"COMMISSION"	"2021-10-29 15:38:13"	"-0.1"	"USD"	"-0.09"	"None"	"ad3bc95d-ed45-4190-8bdb-43ca2c566b3e"	"None"
"317735092"	"AMD0000.001"	"GOVT.BATS"	"None"	"TRADE"	"2021-10-29 15:38:13"	"-132.3"	"USD"	"-114.45"	"None"	"471f93e3-389d-4bd6-ba12-b8ab47de9776"	"None"
"317735091"	"AMD0000.001"	"GOVT.BATS"	"US46429B2676"	"TRADE"	"2021-10-29 15:38:13"	"5"	"GOVT.BATS"	"114.45"	"None"	"40d1fb33-48d9-410c-86ec-21b5694007d7"	"None"
"317734919"	"AMD0000.001"	"GOVT.BATS"	"None"	"COMMISSION"	"2021-10-29 15:36:58"	"-0.64"	"USD"	"-0.55"	"None"	"0112aa20-c40f-44d2-9477-2ba6c52fa9ea"	"None"
"317734918"	"AMD0000.001"	"GOVT.BATS"	"None"	"TRADE"	"2021-10-29 15:36:58"	"-846.72"	"USD"	"-732.38"	"None"	"adf4abfe-5319-4d0f-b187-ddfcb454c443"	"None"
"317734917"	"AMD0000.001"	"GOVT.BATS"	"US46429B2676"	"TRADE"	"2021-10-29 15:36:58"	"32"	"GOVT.BATS"	"732.38"	"None"	"34df74fe-3aec-4705-a7fb-0ae3c40b1848"	"None"
"317733379"	"AMD0000.001"	"BND.NASDAQ"	"None"	"COMMISSION"	"2021-10-29 15:33:21"	"-0.2"	"USD"	"-0.17"	"None"	"5cb91105-5df2-4c12-8a84-0766bfe7fa21"	"None"
"317733378"	"AMD0000.001"	"BND.NASDAQ"	"None"	"TRADE"	"2021-10-29 15:33:21"	"-853.1"	"USD"	"-738.18"	"None"	"74e8a251-c03b-41db-998d-2c786cb2e413"	"None"
"317733377"	"AMD0000.001"	"BND.NASDAQ"	"US9219378356"	"TRADE"	"2021-10-29 15:33:21"	"10"	"BND.NASDAQ"	"738.18"	"None"	"940895b2-73b0-46a0-9827-304eda6c16e1"	"None"
"317728487"	"AMD0000.001"	"SCHD.ARCA"	"None"	"COMMISSION"	"2021-10-29 15:19:07"	"-1.46"	"USD"	"-1.26"	"None"	"5ca7f749-d6ca-46a4-b3c1-72a1804428cb"	"None"
"317728486"	"AMD0000.001"	"SCHD.ARCA"	"None"	"TRADE"	"2021-10-29 15:19:07"	"-5670.64"	"USD"	"-4903.62"	"None"	"39ff1ae3-682c-4996-8f6f-846e5ff94ba6"	"None"
"317728485"	"AMD0000.001"	"SCHD.ARCA"	"US8085247976"	"TRADE"	"2021-10-29 15:19:07"	"73"	"SCHD.ARCA"	"4903.62"	"None"	"0ba7cf69-5550-4abc-86d3-9ea7a56f61eb"	"None"
"315664701"	"AMD0000.001"	"SCHD.ARCA"	"None"	"COMMISSION"	"2021-10-14 16:03:34"	"-1.3"	"USD"	"-1.12"	"None"	"01744d5e-8e30-4332-b265-644842acd37c"	"None"
"315664700"	"AMD0000.001"	"SCHD.ARCA"	"None"	"TRADE"	"2021-10-14 16:03:34"	"-4971.85"	"USD"	"-4288.55"	"None"	"e2f5cebc-ece1-4842-a674-639cb120e6bb"	"None"
"315664699"	"AMD0000.001"	"SCHD.ARCA"	"US8085247976"	"TRADE"	"2021-10-14 16:03:34"	"65"	"SCHD.ARCA"	"4288.55"	"None"	"bc889ffe-b39b-4098-8cb1-f18c44c009ed"	"None"
"314421108"	"AMD0000.001"	"None"	"None"	"FUNDING/WITHDRAWAL"	"2021-10-06 11:00:29"	"12500.0"	"USD"	"10835.41"	"Receiver: ****************; Receiver's comment: SWIFT - SWIFT ******"	"bf0b06c3-3da2-4091-8f58-cd5238500b83"	"None"